Extension Number,Name,Publisher,Extension ID,Source Code,Downloads,ok,critical,high,medium,low,total vul,vulnerabilities
1928,VSCode Java Debugger Extras,Sandip Chitale,ac3f1489-b1f1-4e07-bcbc-a6c0e5981e03,https://github.com/sandipchitale/vscode-java-debug-ext.git,36370,True,0,0,0,0,0,
1929,PowerShell Universal,Ironman Software,0d673afe-6600-4f92-956c-e7949987f313,https://github.com/ironmansoftware/universal-code.git,36347,False,0,2,2,1,5,Directory Traversal; Server-Side Request Forgery (SSRF); Regular Expression Denial of Service (ReDoS); Information Exposure; Information Exposure
1930,IntelliJ-ish Darcula Theme,csantiago132,21d0a2d5-785b-4bbe-b158-2fad8bf9add9,https://github.com/csantiago132/intellij-ish-darcula-theme.git,36322,True,0,0,0,0,0,
1931,Command Runner,edonet,c4acb5b7-168f-4561-86ef-79352610787e,https://github.com/edonet/vscode-command-runner.git,36314,True,0,0,0,0,0,
1932,BrightScript Language,RokuCommunity,f90d6ba8-b08f-45ff-a9ce-776b149fd3e7,https://github.com/RokuCommunity/vscode-brightscript-language.git,36226,False,0,4,8,0,12,Prototype Pollution; Prototype Pollution; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution
1933,SVG Gallery,Yongjian Huang,7473a68c-6a49-4e5a-bc37-b0f9f37f8795,https://github.com/codelab2006/svg-gallery.git,36215,False,0,2,0,0,2,Prototype Pollution; Regular Expression Denial of Service (ReDoS)
1934,React Bootstrap 4 Snippets,Himel,5aa20bf4-16a6-46b8-8fa6-0c47f7ca8f03,https://github.com/Swe-HimelRana/React-Bootstrap-4.git,36190,True,0,0,0,0,0,
1935,DevSkim,Microsoft DevLabs,b561736e-ba40-4576-a8f4-fe3167dd7f23,https://github.com/Microsoft/devskim.git,36095,False,0,0,0,0,0,
1936,Azure AD B2C,Azure AD B2C Tools,8b01f267-8275-4fdc-a4e8-c346481d41de,https://github.com/azure-ad-b2c/vscode-extension.git,36009,False,1,43,23,0,67,Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Arbitrary Code Injection; Arbitrary Code Injection; Remote Code Execution (RCE); Remote Code Execution (RCE); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Open Redirect; Open Redirect; Open Redirect; Open Redirect; Open Redirect; Open Redirect; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Server-side Request Forgery (SSRF); Server-side Request Forgery (SSRF); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Prototype Pollution; Denial of Service (DoS); Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Prototype Pollution; Improper Input Validation; Prototype Pollution; CRITICAL! Improper Input Validation
1937,Azure DevOps planner,Ireneusz Patalas,45793359-65f6-43cc-935c-1f679cd59c85,https://github.com/ipatalas/vscode-sprint-planner.git,35987,False,0,0,1,0,1,Regular Expression Denial of Service (ReDoS)
1938,Vale,errata-ai,b10922fb-c817-4e0a-8361-72a4c537d4ce,https://github.com/errata-ai/vale-vscode.git,35983,True,0,0,0,0,0,
1939,bazel-stack-vscode,StackBuild,5c14cec6-a2fa-4ed3-8423-4251361ed523,https://github.com/stackb/bazel-stack-vscode.git,35934,False,0,4,2,0,6,Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Server-side Request Forgery (SSRF); Regular Expression Denial of Service (ReDoS); Prototype Pollution
1940,Command Variable,rioj7,cbb68238-96f0-4372-9e2c-7f9b10e757cf,https://github.com/rioj7/command-variable.git,35910,True,0,0,0,0,0,
1941,Rech Batch,rechinformatica,55c51b52-73f6-4664-a02d-fb57088919cc,https://github.com/RechInformatica/rech-editor-batch.git,35872,True,0,0,0,0,0,
1942,live-p5,Filipe Sabella,bafeb7ec-917c-40aa-b44d-845303132c4e,https://github.com/filipesabella/vscode-live-p5.git,35852,True,0,0,0,0,0,
1943,Karate Runner,Kirk Slota,00fd6617-d262-4501-a4e9-e650e4270e47,https://github.com/kirksl/karate-runner.git,35844,True,0,0,0,0,0,
1944,Polymer Syntax,jonwolfe,5a48d076-e0a9-406c-b349-d8260a51474b,https://github.com/jonathanwolfe/language-polymer.git,35824,True,0,0,0,0,0,
1945,Salesforce Apex Debug,Charlie Jonas,475549a4-5102-4c68-aedc-bc6a6b8d0e76,https://github.com/ChuckJonas/vscode-apex-debug.git,35718,True,0,0,0,0,0,
1946,css2react,Gottfried Chen,3b682ab4-bfa4-4ec2-8aeb-5e48b733c268,https://github.com/gottfired/css2react.git,35717,True,0,0,0,0,0,
1947,VueDX,Rahul Kadyan,98830215-a104-4f93-92cc-4cb0dc4f187f,https://github.com/znck/vue-developer-experience.git,35715,True,0,0,0,0,0,
1948,tokyo-night,Avetis,959bb51c-18f2-45de-acdc-18b2cf831b89,https://github.com/AvetisDN/tokyo-dark-theme.git,35694,True,0,0,0,0,0,
1949,File Tree View,Dimitar Dimitrov,e1737db5-84af-4ca9-9e53-f5655bf5ff18,https://github.com/DaGhostman/vscode-tree-view.git,35635,True,0,0,0,0,0,
1950,Logcat,abhiagr,f9025b89-89f7-4463-9ec0-31184d19d1d3,https://github.com/agrabhi/logcat.git,35629,True,0,0,0,0,0,
1951,Node.js Notebooks (REPL),Don Jayamanne,fee8224e-329a-49a6-980e-7a018e75da41,https://github.com/DonJayamanne/typescript-notebook.git,35619,False,0,0,11,0,11,Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS); Information Exposure; Denial of Service; Cross-site Scripting (XSS); Cross-site Scripting (XSS); Cross-site Scripting (XSS); Cross-site Scripting (XSS)
1952,Zsh Debug,rogalmic,d0bce92a-e36a-459d-bb62-1e96eaf29001,https://github.com/rogalmic/vscode-zsh-debug.git,35605,True,0,0,0,0,0,
1953,vscode-todo,MattiasPernhult,91c8d0b3-9671-40c4-95e7-7ea6d260d368,https://github.com/MattiasPernhult/vscode-todo.git,35523,True,0,0,0,0,0,
1954,Unity Game Dev Bundle,Jason A. Martin,163c686f-c5df-458c-9182-336932f1175f,https://github.com/JasonAMartin/vsc-unity-game-dev-bundle.git,35498,True,0,0,0,0,0,
1955,File Header Comment,Donna Iwan,6d251da6-b852-4270-9675-dc1124272e67,https://github.com/doi/fileheadercomment.git,35460,True,0,0,0,0,0,
1956,PureScript Language Support,Nicholas Wolverson,b9d2dfd7-af7e-4d90-a696-db33ef5e77ee,https://github.com/nwolverson/vscode-language-purescript.git,35448,True,0,0,0,0,0,
1957,Bats (Bash Automated Testing System),J-Et. Martin,a3babf40-3577-4931-9741-554264796623,https://github.com/jetmartin/bats.git,35410,True,0,0,0,0,0,
1958,Duckly: Pair Programming with any IDE,Duckly,2d46f158-c6d5-457f-b5d3-e2b31709e0ed,https://github.com/gitduckhq/gitduck.git,35387,False,0,0,0,0,0,
1959,Atom One Dark Theme,Darin Morrison,6fdf8c6d-e8a2-42f1-8667-a5c3c3226bef,https://github.com/freebroccolo/vscode-theme-atom-one-dark.git,35375,False,0,0,0,0,0,
1960,Windows Terminal Integration,Daniel Imms,bd2717ee-cfa2-41ee-b3fd-b093918122da,https://github.com/Tyriar/vscode-windows-terminal.git,35328,True,0,0,0,0,0,
1961,helloCode,helloCodePublisher,85af0e76-7197-44af-9729-3f8783651238,https://github.com/ant290/hellocode.git,35197,True,0,0,0,0,0,
1962,code settings sync,gitee-code-settings-sync,5a1f076f-40e6-4828-9f10-1a531d40391a,https://github.com/MakeWorkSimple/sync_gitee.git,35170,False,0,1,1,0,2,Directory Traversal; Prototype Pollution
1963,anycode-python,Microsoft,e283de95-e641-4a4d-a9f9-645fc34bbe3f,https://github.com/microsoft/vscode-anycode.git,35125,False,0,0,0,0,0,
1964,"JavaScript Extensions Pack - Quokka, Tabnine, ESLint, LiveServer, Prettier",BretDoyle,553e661f-eb79-4008-91d9-97ce9f9ac8f2,https://github.com/BretDoyle/JavaScript-Extensions-Pack---JS-Essentials.git,35099,True,0,0,0,0,0,
1965,MybatisX,yangbaopan,25b744fb-345e-447f-844d-3631724a083e,https://github.com/yaegar/vscode-mybatis.git,35081,False,0,0,0,0,0,
1966,Jenkins Jack,tabeyti,a7645e0f-8e91-464d-aacc-a21df4939cdd,https://github.com/tabeyti/jenkins-jack.git,35052,False,0,0,4,0,4,Server-side Request Forgery (SSRF); Prototype Pollution; Prototype Pollution; Prototype Pollution
1967,Sublime Commands,Zarel,25935571-7e45-4a6e-ba23-c31ceae48093,https://github.com/Zarel/vscode-sublime-commands.git,35051,True,0,0,0,0,0,
1968,42 Norminette Highlighter (3.x),Marius van Wijk - Joppe Koers,500052d5-cab3-494d-bce5-2bff0d69059b,https://github.com/Mariusmivw/vscode-42-norminette-3-highlighter.git,35016,True,0,0,0,0,0,
1969,uni-app-snippets,Uni Helper,c0c7fabd-f1d6-49ea-bd3e-8f9af4110d09,https://github.com/uni-helper/uni-app-snippets-vscode.git,34832,True,0,0,0,0,0,
1970,Javascript Vue,DigitalBrainstem,0ac3188b-35bb-4123-88f8-2fa4a8d070dc,https://github.com/Digitalbrainstem/Javascript-Vue.git,34830,True,0,0,0,0,0,
1971,Insert <br> Tag,1natsu,d1594425-5204-46d7-8a89-1a6d42c7922c,https://github.com/1natsu172/vscode-insert-linebreak-tag.git,34765,True,0,0,0,0,0,
1972,C++ Class Creator,FleeXo,82061314-3d2d-4d78-aeee-57cb099c76e3,https://github.com/tzAcee/cpp-class-creator.git,34719,True,0,0,0,0,0,
1973,Cobalt Theme,gerane,66612312-7b78-4c6a-a09e-bcce1a8bb491,https://github.com/gerane/VSCodeThemes.git,34704,False,0,0,0,0,0,
1974,vscode-jq,andricDu,365e5ba2-619e-4679-aa1d-8f7244c53ffc,https://github.com/andricDu/vscode-jq.git,34697,False,0,0,4,0,4,Arbitrary File Write via Archive Extraction (Zip Slip); Arbitrary File Write via Archive Extraction (Zip Slip); Arbitrary File Write via Archive Extraction (Zip Slip); Open Redirect
1975,vue3-snippets,cupshe,6033e00e-c37e-48f2-9aed-4dbcf5efc3f9,https://github.com/hollowtree/vscode-vue-snippets.git,34670,True,0,0,0,0,0,
1976,GlassIt Linux,nowsci,09e691bd-fdd0-4699-a932-7589178683e5,https://github.com/Fmstrat/glassit-linux.git,34646,True,0,0,0,0,0,
1977,Lines of Code (LOC),lyzerk,290fc136-f19b-43b3-a5a2-27a4a8a42fae,https://github.com/lyzerk/vscode-linecounter.git,34611,True,0,0,0,0,0,
1978,vscode-pandoc,Chris Chinchilla,b6f42e7a-a934-4553-87d8-3c6be2f5a22b,https://github.com/chrischinchilla/vscode-pandoc.git,34603,True,0,0,0,0,0,
1979,React Native Storybook,Orta,7a6d909f-40d8-4f46-8244-f5ece41d0df5,https://github.com/orta/vscode-react-native-storybooks.git,34601,True,0,0,0,0,0,
1980,Optimize Images,Fabio Spampinato,28ab2178-c402-481e-a433-c2d6d8a50275,https://github.com/fabiospampinato/vscode-optimize-images.git,34595,True,0,0,0,0,0,
1981,CSS Class Intellisense,Tarrow,fee921dd-15a0-42da-b76f-b40b42b853c2,https://github.com/Tarrowren/css-class-intellisense.git,34510,True,0,0,0,0,0,
1982,Blue Light Theme,Nils Hartmann,3df7a5c3-e986-42b1-b9bd-11c19037a174,https://github.com/nilshartmann/vscode-blue-light-theme.git,34458,True,0,0,0,0,0,
1983,Stream Deck for Visual Studio Code,Nicollas R.,360be25d-96f0-4801-9c23-7f4cb6245686,https://github.com/nicollasricas/vscode-streamdeck.git,34423,True,0,0,0,0,0,
1984,OperatorMonoDarkTheme,Valiantsin,9768b072-5383-47ca-bff6-d4945d0474c6,https://github.com/vharadkou/OperatorMonoDarkTheme.git,34420,True,0,0,0,0,0,
1985,Backticks,FractalBrew,529cfc85-4b7f-4cab-8be1-f451bc361fa6,https://github.com/Mossop/vscode-backticks.git,34408,True,0,0,0,0,0,
1986,Rome,Rome,45e4835f-2b3e-4fb5-b4d0-15ec57aa4229,https://github.com/rome/tools.git,34369,False,0,0,0,0,0,
1987,Liberty Tools,Open Liberty,2d1a0e2a-e558-492e-bfe0-852a5ece7b58,https://github.com/OpenLiberty/liberty-tools-vscode.git,34367,True,0,0,0,0,0,
1988,"Karma Test Explorer (for Angular, Jasmine, and Mocha)",Lucas Ononiwu,eea8111e-ea45-4aa2-8d60-48efb3edc54e,https://github.com/lucono/karma-test-explorer.git,34364,True,0,0,0,0,0,
1989,Terminal SSH,sailhenz,1a75f737-566e-4104-a52a-a5805b8d5632,https://github.com/sailhenz/terminal-ssh.git,34337,True,0,0,0,0,0,
1990,Graphviz Markdown Preview,Geek Learning,d34d0d41-c483-44a2-b26b-53354f4b0647,https://github.com/geeklearningio/graphviz-markdown-preview.git,34276,True,0,0,0,0,0,
1991,Shell Script Command Completion,tetradresearch,1319eaac-22a7-4792-96d4-6d73b58ebea7,https://github.com/yamaton/vscode-h2o.git,34220,True,0,0,0,0,0,
1992,ASL,Thog,30fea6ee-8f7c-4a9d-b00f-0fb6547ebe82,https://github.com/Thog/vscode-asl.git,34191,True,0,0,0,0,0,
1993,CSV to JSON Converter,Chukwuamaka Osuji,a27b32eb-db8e-4106-ba9e-6b47057d5d0d,https://github.com/Chukwuamaka/csvtojson-converter.git,34177,True,0,0,0,0,0,
1994,ChatGPT AI,Yale Huang,51d15b1e-0ef1-41e6-80c0-14346371e97a,https://github.com/yaleh/chatgpt-vscode.git,34150,True,0,0,0,0,0,
1995,Dutch - Code Spell Checker,Street Side Software,bc714737-1e58-4ac4-b30a-f02fcd671f24,https://github.com/streetsidesoftware/vscode-cspell-dict-extensions.git,34137,True,0,0,0,0,0,
1996,Ukrainian - Code Spell Checker,Street Side Software,73840b45-43be-4f87-a177-5800f4df34bd,https://github.com/streetsidesoftware/vscode-cspell-dict-extensions.git,34088,True,0,0,0,0,0,
1997,DartJS Sass Compiler and Sass Watcher,codelios,1fac0b1d-a496-4edb-8c64-95ece780dffc,https://github.com/irispixel/vscode-dartsass.git,34086,False,0,0,0,0,0,
1998,Windows INF files,baget,056f57eb-8415-4d4c-aeaa-b46157640209,https://github.com/baget/vscode-inf.git,34012,True,0,0,0,0,0,
1999,Go Group Imports,aleksandra,a34ccfaa-61bb-4697-9e55-e9b1f077cfa9,https://github.com/beerose/go-group-imports-vscode.git,33985,False,0,2,2,1,5,Regular Expression Denial of Service (ReDoS); Prototype Pollution; Prototype Pollution; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS)
2000,ruby-rubocop-revived,LoranKloeze,87592fe7-f129-48db-bb23-72bffd27882f,https://github.com/LoranKloeze/vscode-ruby-rubocop-revived.git,33910,True,0,0,0,0,0,
2001,PyPI Assistant,Michael Matloka,dd71d9d4-6792-49b4-ae08-517c157031fa,https://github.com/Twixes/pypi-assistant.git,33878,True,0,0,0,0,0,
2002,c/c++ definition generator,reignofwebber,d034f47d-158f-4e7d-9830-0d421d6a6dbf,https://github.com/reignofwebber/vscode-c-cpp-definition-generator.git,33874,True,0,0,0,0,0,
2003,Git Cheatsheet,Dzhavat Ushev,d1470533-e413-458a-a02b-698c1a253763,https://github.com/dzhavat/git-cheatsheet-inside-vs-code.git,33836,True,0,0,0,0,0,
2004,uppercase,Rui Quelhas,838d07a5-bd5c-4d1b-a1a7-38f9b81be075,git+https://github.com/ruiquelhas/vscode-uppercase.git,33816,True,0,0,0,0,0,
2005,CI-REST-API-snippets,Gangai,bff78792-e74e-4951-aea1-a396747023b4,git://github.com/phpgangai/vscode-codeigniter-Rest-API-snippets.git,33814,True,0,0,0,0,0,
2006,PHP Phan (Analyzer),tyson andre,497cd23f-a7ab-47da-a705-92fb85aec6c5,https://github.com/phan/phan.git,33771,False,0,0,0,0,0,
2007,Open file,Frank Stuetzer,531cc46e-a673-425f-9f5a-60ce75187e35,https://gitlab.com/fr43nk/seito-openfile.git,33766,False,0,0,0,0,0,
2008,GitLess,maattdd,d7f9551c-856c-4adc-969c-2c93b08cadcb,https://github.com/maattdd/vscode-gitlens.git,33703,True,0,0,0,0,0,
2009,Rainbow End,Julien Duponchelle,b3d98311-10c2-41e4-bac5-ddb9e9913f62,https://github.com/noplay/vscode-rainbow-end.git,33657,True,0,0,0,0,0,
2010,catkin-tools,betwo,279266a3-3db0-49db-b4be-23379da9ff08,https://github.com/betwo/vscode-catkin-tools.git,33640,True,0,0,0,0,0,
2011,fuzzy-search,jacobdufault,c2ebe7f7-8974-4ceb-a4a5-aea798305313,https://github.com/jacobdufault/vscode-fuzzy-search.git,33593,False,0,0,0,0,0,
2012,Auto Run Command,Gabriel Grinberg,9d164492-79fa-4361-81ad-a0607ab20e75,https://github.com/GabiGrin/vscode-auto-run-command.git,33476,False,0,0,0,0,0,
2013,Draw.io Integration: Mermaid plugin,nopeslide,9c9eb332-337a-42a0-9b6e-f767b5a4490f,https://github.com/nopeslide/drawio_mermaid_plugin.git,33445,False,0,0,0,0,0,
2014,Dependency Cruiser Extension,juanallo,c7f1d885-86b1-4801-9a7d-87aa4156b4cf,https://github.com/juanallo/vscode-dependency-cruiser.git,33435,False,0,7,2,0,9,Prototype Pollution; Remote Code Execution (RCE); Prototype Pollution; Regular Expression Denial of Service (ReDoS); Command Injection; Prototype Pollution; Prototype Pollution; Regular Expression Denial of Service (ReDoS); Regular Expression Denial of Service (ReDoS)
2015,Python UltiSnippets,Eliaz Bobadilla,74d92e33-4717-42b4-bd88-8842490ea48e,https://github.com/EliazBobadilla/Python-UltiSnippets-VSCode-Extension.git,33400,True,0,0,0,0,0,
2016,Chronicler,Timothy Soehnlin,fef6c61e-dab3-4421-8ac1-4d79336d0fae,https://github.com/arciisine/vscode-chronicler.git,33369,True,0,0,0,0,0,
2017,ShaderLabFormatter,LiteFeel,95f2f6b4-c182-43d6-b17a-31ba2eda0dd5,https://github.com/litefeel/ShaderLabFormatter.git,33369,True,0,0,0,0,0,
2018,hex-to-rgba,dakshmiglani,d6e20d26-9e5c-4b69-953a-638bcde16ea3,https://github.com/DakshMiglani/VSCode-Hex-To-RGBA.git,33289,True,0,0,0,0,0,
2019,morgan.codes-theme,morgan-codes,4655ffe9-87aa-4c8c-83bc-bcfc38b405d5,https://github.com/morganrmarie/morgancodes-vscode-theme.git,33267,True,0,0,0,0,0,
2020,px2vw,liurongqing,1f7c6718-d6f9-46e4-b398-a7d6f55ee6f1,https://github.com/liurongqing/px2vw.git,33201,True,0,0,0,0,0,
2021,anycode-java,Microsoft,383e4b36-51e8-49c1-9223-306cc75ae2fa,https://github.com/microsoft/vscode-anycode.git,33198,False,0,0,0,0,0,
2022,escook-theme,刘龙彬,11207864-2183-427c-bb90-d28e8e245d08,https://github.com/liulongbin1314/escook-theme.git,33186,True,0,0,0,0,0,
2023,Nord Deep,Marlos Irapuan,eb95bb45-5fce-42e8-9fb7-694da613870a,https://github.com/marlosirapuan/vscode-theme-nord-deep.git,33172,True,0,0,0,0,0,
2024,SVG Snippets,sidthesloth,b4e38a00-351e-4981-b9b4-2174c7865c2f,https://github.com/sidthesloth92/vsc_svg_snippets.git,33142,True,0,0,0,0,0,
2025,Windows Default Keybindings,smcpeak,93f9de62-940d-4f24-aebd-5f3e532fec09,https://github.com/smcpeak/vscode-default-keys-windows.git,33137,True,0,0,0,0,0,
2026,GitHub Actions,Jun Han,2c7c141d-cbb3-4908-8a1b-660aecc1c604,https://github.com/formulahendry/vscode-github-actions.git,33136,True,0,0,0,0,0,
2027,JUPITER,Nhat Vu,87284775-f61e-44ba-8986-5b9efb15b271,https://github.com/nhatvu148/vscode-jupiter.git,33055,True,0,0,0,0,0,
2028,Huacat Pink Theme,huacat,e8993529-08f5-421e-8f2f-e0e18dba48d0,https://github.com/huacat1017/huacat.pink-theme.git,33001,True,0,0,0,0,0,
2029,Properties validator,Vivek Kasture,c15a0b1f-e718-4663-9847-6b86d392e2f6,https://github.com/itsvick/vsce-properties-validator.git,32932,True,0,0,0,0,0,
2030,Find unused exports,Iulian Radu,bcaef5c5-3bf0-493f-84e2-cb257da4fa99,https://github.com/iulian-radu-at/find-unused-exports.git,32911,True,0,0,0,0,0,
2031,Adwaita,piousdeer,93fbc635-4a9a-4ff1-88ba-bf017484c602,https://github.com/piousdeer/vscode-adwaita.git,32906,True,0,0,0,0,0,
2032,Material Monokai Theme,Alessio Enrico Repetti,d025d869-2cc1-4ecd-9f08-8e9d21a31d93,https://github.com/repeale/material-monokai.git,32897,True,0,0,0,0,0,
2033,Odoo Code Snippets,Michell Stuttgart,01aa6cba-36fc-4b8c-a733-ec4bf3b247ed,https://github.com/mstuttgart/vscode-odoo-snippets.git,32873,True,0,0,0,0,0,
2034,Simple Dark,travis,4adca1e5-e656-4410-ab18-bce3bfced666,https://github.com/HondryTravis/simple-dark.git,32861,True,0,0,0,0,0,
2035,skript-vscode,Penple,7d4b7b0e-dc69-48e7-9208-73feb291f039,https://github.com/Penple03/skript-vscode.git,32812,False,0,0,0,0,0,
2036,ActionScript & MXML,Bowler Hat LLC,51f8100e-6a95-4b07-9405-becac6f2aa6f,https://github.com/BowlerHatLLC/vscode-as3mxml.git,32794,True,0,0,0,0,0,
2037,SPFx Debug Configuration,Elio Struyf,321b2ee0-4ca0-484b-81ea-599c8c8e20c5,https://github.com/estruyf/vscode-spfx-debug-config.git,32789,True,0,0,0,0,0,
2038,apple-swift-format,vknabel,ec46bca7-d97c-47fb-ba25-e961e8d53191,https://github.com/vknabel/vscode-apple-swift-format.git,32756,True,0,0,0,0,0,
2039,Pytest Runner for Visual Studio Code,Ernesto Arbitrio,8cdbd278-856b-4ade-97bb-7bfe109d9588,https://github.com/ernestoarbitrio/pytest-runner.git,32748,True,0,0,0,0,0,
2040,"Fluent Key-Value - JSON, YAML",Wilson Montalvo,fb1049f8-82ed-4e40-872d-a211452aa3b7,https://github.com/wilsonmontalvo/vsc-jsonsnippets.git,32739,True,0,0,0,0,0,
2041,Haskell ghc-mod,Cody Hoover,2d63aa0b-82d9-4efc-8c1f-355afc21b947,https://github.com/hoovercj/vscode-ghc-mod.git,32719,False,0,0,0,0,0,
2042,View in Default Application,SeeSharpRun.NET,60c56626-cee5-4fab-9acd-0d82e1818d0b,https://github.com/seesharprun/Code-View-In-Default-Application-Extension.git,32715,False,0,0,0,0,0,
